rank,listing_id,addr,lat,lng,floor,deposit_만원,monthly_rent_만원,size_평,flpop_lunch,flpop_dinner,flpop_etc,dist_station,dist_bus_stop,cnt_crosswalk,is_road,cnt_academy,cnt_hospital,cnt_school,cnt_company,cnt_banapresso,cnt_high_cafe,cnt_low_cafe,cnt_etc_cafe,rent_score,capital_score,cost_score,location_score,location_score_lr,success_prob,recom_score,final_score
245,916776,서울특별시 강남구 역삼동,37.5075775980644,127.037220198197,3.0,5000.0,400.0,31.6,319506.5,309264.5,303520.875,261.08314732298044,111.41154549698796,17,1,1,1,0,0,0,2,4,25,9.609999189236866,15.0,24.609999189236866,0.8056655668741176,0.4732187951813038,0.6115098900272531,85.03491670479568,77.86973839417456
246,878011,서울특별시 강남구 논현동,37.5148576776,127.0314541949,-1.0,7000.0,790.0,83.2,378147.0,391751.0,381067.3125,72.29353569326972,101.46794193002033,10,1,0,2,0,0,0,1,1,23,9.101596482595237,7.508217801263922,16.60981428385916,0.8457054064662992,0.49153435584452326,0.7273788305794624,80.03771976883161,77.847768755566
247,885430,서울특별시 강남구 논현동,37.5092950929867,127.022643349164,-1.0,8000.0,300.0,70.0,388874.5,478718.0,397097.625,228.71855558768658,22.659124385255257,13,1,0,2,0,0,0,4,2,29,9.47753396029258,5.648096220739011,15.125630181031593,0.8579905322668786,0.5178694902993911,0.740473265883833,79.47492010104749,77.84664204724822
248,598944,서울특별시 강남구 논현동,37.5090321121,127.036573065,3.0,3500.0,380.0,31.0,319506.5,309264.5,303520.875,268.9028106132719,88.17594171598516,17,1,1,1,0,0,0,2,5,20,9.533739946663351,15.0,24.533739946663353,0.8135325729156516,0.48017480794957484,0.5986568832492066,85.54868291533722,77.84378453821225
249,906935,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,3.0,630.0,210.0,18.7,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,9.759665621734587,15.0,24.759665621734587,0.7892538504958652,0.44313914092939277,0.6353849264305832,83.95370440892448,77.82914087916463
250,906873,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,3.0,2000.0,210.0,19.0,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,9.759665621734587,15.0,24.759665621734587,0.7892538504958652,0.44313914092939277,0.6353849264305832,83.95370440892448,77.82914087916463
251,906847,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,3.0,2000.0,210.0,18.7,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,9.759665621734587,15.0,24.759665621734587,0.7892538504958652,0.44313914092939277,0.6353849264305832,83.95370440892448,77.82914087916463
252,923798,서울특별시 강남구 논현동,37.5087911465798,127.034908073117,-1.0,2000.0,210.0,26.9,319506.5,309264.5,303520.875,159.29405590531815,107.96244531893227,16,1,1,3,0,0,0,1,4,26,9.758909435835685,15.0,24.758909435835683,0.787184751783875,0.4829565976015686,0.6374263303626924,83.7977658196263,77.78122598461918
253,709638,서울특별시 강남구 논현동,37.5087911465798,127.034908073117,-1.0,2000.0,220.0,23.0,319506.5,309264.5,303520.875,159.29405590531815,107.96244531893227,16,1,1,3,0,0,0,1,4,26,9.749811678697407,15.0,24.749811678697405,0.787184751783875,0.4829565976015686,0.6374263303626924,83.78866806248803,77.77485755462239
254,923701,서울특별시 강남구 논현동,37.5180637903,127.0365277011,2.0,3000.0,210.0,14.3,275094.25,298698.75,253435.3125,434.8803275579673,140.0518890375479,8,1,0,0,0,0,0,2,2,16,9.727067285851717,15.0,24.727067285851717,0.8080222219669226,0.45501222157295074,0.60041327623666,85.32873393337091,77.74251204045943
255,886897,서울특별시 강남구 논현동,37.5109939153304,127.028933358994,3.0,2600.0,200.0,30.0,378147.0,391751.0,381067.3125,421.480446321766,286.30770059296634,5,1,0,0,0,0,0,0,3,16,9.728317659352143,15.0,24.728317659352143,0.804709236818962,0.4331773539663193,0.6058318831032701,85.0815104207743,77.7320137876401
256,913670,서울특별시 강남구 논현동,37.5170397937,127.0243062221,5.0,7600.0,320.0,39.9,568765.0,648546.5,510767.5,359.73812046765124,194.36265076289604,4,1,0,2,0,0,0,2,3,15,9.620689655172415,15.0,24.620689655172413,0.7467127779584604,0.47808011568050857,0.7088008816909067,80.62414800205694,77.70093005216705
257,863240,서울특별시 강남구 논현동,37.5180637903,127.0365277011,2.0,3000.0,250.0,14.0,275094.25,298698.75,253435.3125,434.8803275579673,140.0518890375479,8,1,0,0,0,0,0,2,2,16,9.658834107314647,15.0,24.658834107314647,0.8080222219669226,0.45501222157295074,0.60041327623666,85.26050075483384,77.69474881548348
258,914524,서울특별시 강남구 논현동,37.5088273617,127.0343109065,2.0,10000.0,500.0,70.0,319506.5,309264.5,303520.875,153.4044816332336,81.33363141179504,14,1,1,3,0,0,0,1,5,22,9.318805434271578,11.342765778761072,20.66157121303265,0.8463289233800321,0.5098659677285526,0.6260342323534699,84.13624046653506,77.67639529717863
259,683336,서울특별시 강남구 논현동,37.5195504775,127.0300172895,1.0,5000.0,390.0,14.0,265091.5,267129.0,233949.25,606.9367007019317,109.41247653467526,14,1,0,2,0,0,0,1,2,21,9.55648433950904,14.785816250239336,24.342300589748376,0.8169317063766057,0.4713167440536019,0.5908594332611536,85.61217856799381,77.65430799543026
260,922955,서울특별시 강남구 논현동,37.5112590386,127.0238835908,2.0,3000.0,250.0,40.0,388874.5,478718.0,397097.625,197.7577062781851,75.31068843901791,10,0,0,4,0,0,0,3,1,29,9.707419017763845,15.0,24.707419017763847,0.8224016663838127,0.4417885561719917,0.5717792544764259,86.3875439965498,77.62465843187763
261,927275,서울특별시 강남구 논현동,37.5112590386,127.0238835908,2.0,3000.0,250.0,35.0,388874.5,478718.0,397097.625,197.7577062781851,75.31068843901791,10,0,0,4,0,0,0,3,1,29,9.707419017763845,15.0,24.707419017763847,0.8224016663838127,0.4417885561719917,0.5717792544764259,86.3875439965498,77.62465843187763
262,918687,서울특별시 강남구 논현동,37.5112590386,127.0238835908,2.0,3000.0,265.0,35.0,388874.5,478718.0,397097.625,197.7577062781851,75.31068843901791,10,0,0,4,0,0,0,3,1,29,9.686520376175547,15.0,24.686520376175547,0.8224016663838127,0.4417885561719917,0.5717792544764259,86.3666453549615,77.61002938276582
263,887912,서울특별시 강남구 신사동,37.5186620002709,127.022275152967,1.0,24000.0,1600.0,62.6,373769.5,469697.75,332457.375,301.9553620818328,135.9606680657927,2,1,1,2,0,0,0,2,4,38,8.416053393478617,6.153948863109231,14.570002256587848,0.9128025524492499,0.5198137233977658,0.6473468917146508,83.03019369028158,77.54154233463663
264,927314,서울특별시 강남구 신사동,37.518171828,127.0224152724,5.0,3500.0,285.0,55.0,373769.5,469697.75,332457.375,267.7074080083061,84.00948081434709,3,1,1,2,0,0,0,3,4,36,9.717859510713378,15.0,24.717859510713378,0.7613467582103265,0.4551663824242802,0.6735248249883571,81.81886637648786,77.4789512131922
265,553879,서울특별시 강남구 논현동,37.5160542189,127.0314230252,4.0,10000.0,600.0,63.0,378147.0,391751.0,381067.3125,205.1365259209623,136.21366422839608,10,1,0,1,0,0,0,1,1,20,9.317668214629295,11.777603162583862,21.09527137721316,0.7964505665555659,0.4554190476103466,0.6962157673260938,80.82906386888061,77.46681772799924
266,842840,서울특별시 강남구 역삼동,37.5038446039,127.0282602833,1.0,30000.0,2600.0,83.4,589152.0,788268.0,560948.125,630.4889476857527,190.40587473317197,2,1,0,0,0,0,0,3,2,40,7.746661982257449,4.865750981480952,12.6124129637384,0.8926979150143004,0.5461341516577674,0.7253488545897563,79.56475658981094,77.45579525056034
267,924703,서울특별시 강남구 논현동,37.517345829,127.0257496788,1.0,4000.0,340.0,28.0,265091.5,267129.0,233949.25,492.10094985349866,136.22107937949198,6,1,0,2,0,0,0,1,1,14,9.582027168234065,15.0,24.582027168234063,0.8109511209898776,0.4694905916717082,0.5887792587096167,85.40336124247489,77.44573063102092
268,924385,서울특별시 강남구 역삼동,37.5057570768,127.0331197072,-1.0,4000.0,310.0,16.3,319506.5,309264.5,303520.875,214.07177715402358,123.86963758513181,14,1,1,2,0,0,0,1,1,24,9.70793272616183,15.0,24.70793272616183,0.7855727711755373,0.4674609882617064,0.6294131530397631,83.62589056432712,77.42051798622188
269,800051,서울특별시 강남구 논현동,37.5057912418,127.0262388185,4.0,5000.0,400.0,38.0,589152.0,788268.0,560948.125,725.0986694801503,86.68508590373104,16,1,0,0,1,0,0,3,3,29,9.555903866248695,15.0,24.555903866248695,0.812076077674106,0.5210817738447806,0.5844305066569712,85.46160969180664,77.35604198397378
270,926247,서울특별시 강남구 논현동,37.5069323722,127.0317177855,-1.0,5000.0,146.0,35.0,319506.5,309264.5,303520.875,234.95146975855346,16.46479064875121,14,1,1,3,0,0,0,1,0,20,9.770114942528735,15.0,24.770114942528735,0.7725730418803198,0.48785835035267244,0.6476047365971143,82.71309308355272,77.32730725640033
271,926668,서울특별시 강남구 논현동,37.5069323722,127.0317177855,-1.0,5000.0,146.0,35.0,319506.5,309264.5,303520.875,234.95146975855346,16.46479064875121,14,1,1,3,0,0,0,1,0,20,9.770114942528735,15.0,24.770114942528735,0.7725730418803198,0.48785835035267244,0.6476047365971143,82.71309308355272,77.32730725640033
272,926263,서울특별시 강남구 논현동,37.5069323722,127.0317177855,-1.0,5000.0,146.0,35.0,319506.5,309264.5,303520.875,234.95146975855346,16.46479064875121,14,1,1,3,0,0,0,1,0,20,9.770114942528735,15.0,24.770114942528735,0.7725730418803198,0.48785835035267244,0.6476047365971143,82.71309308355272,77.32730725640033
273,835774,서울특별시 강남구 논현동,37.5104154615,127.025027948,3.0,5000.0,400.0,34.8,388874.5,478718.0,397097.625,311.6403772209697,211.07600903256312,7,1,0,3,1,0,0,2,3,29,9.561128526645767,15.0,24.561128526645767,0.827914849439767,0.48727072322471293,0.5539254571027329,86.65474223462829,77.27608327732179
274,878286,서울특별시 강남구 논현동,37.5158138366037,127.039775223366,2.0,5000.0,369.0,33.7,316236.0,342827.25,274934.6875,204.14578460510845,111.87952716654455,13,1,2,0,0,0,0,2,1,21,9.580365951997017,14.03841733435412,23.61878328635114,0.8408171411679598,0.49103565784956404,0.5532517117387412,86.68006887394813,77.27359956392593
275,799151,서울특별시 강남구 신사동,37.5189678315501,127.02483171607,1.0,1500.0,140.0,8.0,373769.5,469697.75,332457.375,489.10525108772345,82.29145019105506,7,0,0,2,0,0,0,1,2,24,9.821806006766344,15.0,24.821806006766344,0.8673784437782542,0.4236056597822446,0.47828570170461887,89.87518929013541,77.26120355423335
276,924105,서울특별시 서초구 잠원동,37.5121717563809,127.018907130461,1.0,2000.0,166.0,12.0,388874.5,478718.0,397097.625,267.0734688243174,172.1973597267594,14,0,0,2,0,0,0,1,4,33,9.762183533141343,15.0,24.762183533141343,0.8417436220441333,0.4327738078484823,0.5210589656847281,87.89295518645135,77.15683760105779
277,878285,서울특별시 강남구 논현동,37.5175222875,127.0393327152,1.0,5000.0,300.0,18.0,275094.25,298698.75,253435.3125,178.68790928414057,82.70417761915849,13,1,2,0,0,0,0,2,1,24,9.658834107314647,13.324315867039479,22.983149974354127,0.8459542131668754,0.5067854584472714,0.5547306963108193,86.42971596186979,77.14272206263342
278,701846,서울특별시 강남구 논현동,37.5126578411906,127.021576618762,2.0,3500.0,300.0,15.0,388874.5,478718.0,397097.625,162.110842699593,92.89569411810446,16,0,0,4,0,0,0,2,4,28,9.686520376175547,15.0,24.686520376175547,0.8201861213088848,0.44611140866777654,0.5577229479626262,86.2004794743419,77.0720240709181
279,922767,서울특별시 강남구 신사동,37.5196243275151,127.025971949214,2.0,5000.0,470.0,39.1,265091.5,267129.0,233949.25,613.8484661540951,83.02745176668185,10,1,0,2,0,0,0,1,3,29,9.48521735288055,15.0,24.48521735288055,0.7905259022037717,0.45244884024230214,0.6132422553720045,83.77466001816343,77.03952967387453
280,916710,서울특별시 강남구 신사동,37.5196243275151,127.025971949214,2.0,5000.0,470.0,31.4,265091.5,267129.0,233949.25,613.8484661540951,83.02745176668185,10,1,0,2,0,0,0,1,3,29,9.48521735288055,15.0,24.48521735288055,0.7905259022037717,0.45244884024230214,0.6132422553720045,83.77466001816343,77.03952967387453
281,878450,서울특별시 강남구 논현동,37.5084632356,127.0347224325,1.0,6000.0,540.0,49.4,319506.5,309264.5,303520.875,119.46881108626786,78.9366405174611,16,1,1,3,0,0,0,1,4,27,9.385901393166364,7.158863090105897,16.54476448327226,0.8779982338546475,0.5296785454078807,0.6447245521451215,82.39463202237083,77.01797898001323
282,726682,서울특별시 강남구 논현동,37.5070202036403,127.026279964718,1.0,6000.0,450.0,19.0,589152.0,788268.0,560948.125,619.3538837604941,219.24006934778626,12,1,0,0,1,0,0,3,2,29,9.529780564263323,7.967037709317317,17.49681827358064,0.9108502051937932,0.5607441683608995,0.5645405775816444,85.81058366311514,77.00362589162992
283,857887,서울특별시 강남구 신사동,37.5192669274,127.0250082803,1.0,5000.0,370.0,28.3,373769.5,469697.75,332457.375,521.3468439969041,77.9360823095609,7,0,0,2,0,0,0,1,2,25,9.604013348369655,15.0,24.604013348369655,0.8652891055791376,0.4222355930150783,0.47647898981665315,89.50069626680497,76.94485708126307
284,801809,서울특별시 강남구 논현동,37.5061913778109,127.025831802305,4.0,5000.0,360.0,34.7,589152.0,788268.0,560948.125,668.073560474018,123.87348468794495,18,1,0,1,1,0,0,4,4,26,9.582027168234065,15.0,24.582027168234063,0.8067866046805741,0.5293906842539248,0.5793707630470322,85.09102251927712,76.94483865490494
285,878731,서울특별시 강남구 논현동,37.506705548598,127.026788237715,3.0,6000.0,550.0,35.6,589152.0,788268.0,560948.125,670.7348790757344,199.2583209367175,9,1,0,0,1,0,0,2,2,22,9.383490073145245,15.0,24.383490073145246,0.8263880838935419,0.5184909955432648,0.5488186069389451,86.3625963651609,76.91837566378098
286,918005,서울특별시 강남구 신사동,37.5208991167,127.0269545089,1.0,3000.0,200.0,9.0,265091.5,267129.0,233949.25,628.8023681005972,189.12529723350306,11,1,0,2,0,0,0,2,2,32,9.772307675312552,15.0,24.772307675312554,0.7932691194954602,0.4550917989305528,0.5973881004853577,84.26749163747206,76.90888716079117
287,700823,서울특별시 강남구 논현동,37.5070850275,127.02649714,3.0,3000.0,450.0,45.0,589152.0,788268.0,560948.125,627.039826143274,230.37919049057695,9,1,0,0,1,0,0,3,2,22,9.529780564263323,15.0,24.529780564263323,0.8228812154334796,0.5192347636423132,0.5501544102682615,86.2458717217743,76.87674251328986
288,920605,서울특별시 강남구 신사동,37.5212839227,127.0303482994,1.0,5000.0,600.0,27.0,265091.5,267129.0,233949.25,594.8848076438687,69.33511260538914,15,1,1,3,0,0,0,3,3,23,9.441851737775083,15.0,24.44185173777508,0.8253471100732599,0.49651579028652243,0.5478402103149372,86.34288499326956,76.8752258047368
289,711171,서울특별시 강남구 논현동,37.5091545258,127.0226975963,12.0,6000.0,500.0,28.0,388874.5,478718.0,397097.625,244.98207367802968,34.183519330584,12,1,0,2,0,0,0,4,2,29,9.425287356321839,15.0,24.42528735632184,0.7124056691833887,0.4545262777917378,0.7451271358344242,77.85571254507599,76.85281285658591
290,711172,서울특별시 강남구 논현동,37.5091545258,127.0226975963,11.0,6000.0,500.0,28.0,388874.5,478718.0,397097.625,244.98207367802968,34.183519330584,12,1,0,2,0,0,0,4,2,29,9.425287356321839,15.0,24.42528735632184,0.7124056691833887,0.4545262777917378,0.7451271358344242,77.85571254507599,76.85281285658591
291,790037,서울특별시 강남구 논현동,37.5091545258,127.0226975963,12.0,5000.0,500.0,30.0,388874.5,478718.0,397097.625,244.98207367802968,34.183519330584,12,1,0,2,0,0,0,4,2,29,9.425287356321839,15.0,24.42528735632184,0.7124056691833887,0.4545262777917378,0.7451271358344242,77.85571254507599,76.85281285658591
292,918954,서울특별시 강남구 신사동,37.5193822739197,127.0249223485,1.0,4000.0,250.0,12.0,373769.5,469697.75,332457.375,523.1987925382566,91.42633713099544,7,0,0,2,0,0,0,1,2,26,9.742608676440275,15.0,24.742608676440277,0.8620397421620263,0.41953649449239516,0.47567432770568635,89.39558933859226,76.84714236818517
293,911564,서울특별시 강남구 논현동,37.5095988361,127.0335647726,-1.0,1000.0,150.0,5.0,319506.5,309264.5,303520.875,247.42259426590124,124.4879538573211,14,1,1,2,0,0,0,0,4,21,9.829417053657323,15.0,24.829417053657323,0.788150851513294,0.46841176379327965,0.6024886370691809,83.94073091715438,76.8331707540835
294,677703,서울특별시 서초구 반포동,37.5080229345863,127.022326280077,2.0,2000.0,200.0,13.0,388874.5,478718.0,397097.625,357.4864109956844,108.3606356243038,10,0,0,2,0,0,0,5,2,30,9.793647260729294,15.0,24.793647260729294,0.830089793300821,0.4281114824168078,0.5296371056481894,87.05038175829087,76.82438040024928
295,841008,서울특별시 서초구 반포동,37.5072913755,127.0220229525,1.0,2000.0,160.0,10.0,155131.25,202607.0,248533.1875,434.93743053639486,89.88740584508714,10,1,0,1,0,0,0,4,3,28,9.83585577558012,15.0,24.83585577558012,0.7826485082896887,0.4732843463853275,0.6115881683623435,83.53449389730677,76.82179077898505
296,550248,서울특별시 강남구 논현동,37.5161266341892,127.0204625401,11.0,5000.0,380.0,36.0,568765.0,648546.5,510767.5,36.02041494585789,105.31268156680149,13,1,1,0,0,0,0,3,2,28,9.487983281086729,15.0,24.487983281086727,0.7098424714574414,0.4898503222130532,0.7464226014677201,77.72616864039483,76.80099609230798
297,913655,서울특별시 강남구 논현동,37.5158018093,127.0319025204,1.0,4000.0,200.0,25.0,378147.0,391751.0,381067.3125,181.32258314390538,153.3089370244774,13,0,0,2,0,0,0,2,2,25,9.704322893006028,15.0,24.70432289300603,0.8364536626046093,0.43313009040234457,0.5192772870737784,87.43834758835172,76.78516192405955
298,923699,서울특별시 강남구 논현동,37.5158018093,127.0319025204,1.0,4000.0,200.0,16.3,378147.0,391751.0,381067.3125,181.32258314390538,153.3089370244774,13,0,0,2,0,0,0,2,2,25,9.704322893006028,15.0,24.70432289300603,0.8364536626046093,0.43313009040234457,0.5192772870737784,87.43834758835172,76.78516192405955
299,846821,서울특별시 서초구 반포동,37.5072913755,127.0220229525,1.0,3000.0,225.0,11.0,155131.25,202607.0,248533.1875,434.93743053639486,89.88740584508714,10,1,0,1,0,0,0,4,3,28,9.775825887792278,15.0,24.77582588779228,0.7826485082896887,0.4732843463853275,0.6115881683623435,83.47446400951893,76.77976985753355
300,818647,서울특별시 강남구 논현동,37.5085809204385,127.025475221611,2.0,4500.0,400.0,40.0,388874.5,478718.0,397097.625,446.48613433672006,263.96097974322083,9,1,0,0,1,0,0,2,3,32,9.571577847439915,12.992793527383984,22.5643713748239,0.8688268214937941,0.4790355688134044,0.5108536739223285,87.72638298685845,76.73407830847077
